polygas_N2,0.5373656218258056,0.11711521169501006,0.6187803054532289,0.20472323420173263,0.8684271575712309
polygas_O2,0.6144166175593515,0.19814550704938438,0.6269419740206654,0.1982719997719251,0.980021506007985
polygas_He,0.6273610355319962,0.1913567105310323,0.6331141061849015,0.19775338992092467,0.9909130588045607
polygas_CH4,0.5785832685093946,0.13397395830061248,0.6316518670884036,0.20163302283892084,0.9159844190382457
polygas_H2,0.6054483219664598,0.1651812225406263,0.606829590629965,0.19444843502245415,0.997723794810218
polygas_CO2,0.5806456596089766,0.11239877747018659,0.6681653938180416,0.17804331444580093,0.8690148651534341
polymer_o2,0.16032001318318628,0.16129763888540924,0.18883272146320787,0.14673984326599468,0.8490054686545573
freesolv,0.195615606323988,0.01638298473475426,0.17967604424806655,0.024184654391298337,1.0887127838473267
diffusion,0.9912349706538137,0.3839801035210105,1.0169481281472712,0.3984738268279857,0.9747153696616728
oer,0.28516912222349733,0.01186475617183772,0.23601760819906784,0.014875568736349393,1.2082535892109072
hrp_rea,0.36839213287205247,0.040996793599011504,0.3714861153227633,0.034660870552800815,0.99167133757335
qm9_u0,0.07080683947873495,0.055302145927884946,0.02948248291433218,0.005789853293752473,2.4016579500607107
polymer_tg,0.34689534870195804,0.01305877303013041,0.35172717082058447,0.022996041696999186,0.986262584982122
qm9_g298,0.17461179574448427,0.2343467536057463,0.03805449453768903,0.018182109641237273,4.588467088205557
qm9_homo,0.4764874187296469,0.015311479916781943,0.4596854813627069,0.02522173304620698,1.0365509419987156
bear,0.43243144660965205,0.036968784418715074,0.3706734754037894,0.036410485645463044,1.1666101712257324
esol,0.24764900573408855,0.02311020150841927,0.22613091275014402,0.019686083909101287,1.095157679780474
lip_rea,0.41370153514713304,0.041671926663360344,0.37927001966269813,0.04721248281358156,1.0907836467408007
bace,0.4669914241533043,0.02866311634870233,0.44002415591613814,0.03319532038043824,1.0612858814103507
d_max,0.46798045947812283,0.024691699543931897,0.45072638992733066,0.028106103250375245,1.0382805842665968
cloud_point,0.4241104004041933,0.020347723118206006,0.3618594571577929,0.017724915722866184,1.1720307208089775
rc,0.8410518742970362,0.04484705453685224,0.8030956563560417,0.02242109031977165,1.0472623872892262
perovskite_work,0.8210351859960339,0.03250898615997495,0.785354859264521,0.043318237694449875,1.0454321079326194
qm9_h298,0.09869649326903968,0.1354625418320013,0.023836224570799466,0.005905321357249496,4.140609305634236
oxide,0.8716708791073742,0.029957312147608127,0.7582481203794706,0.03154531496121431,1.1495852817559775
debye,0.7521024774628641,0.044427799791863586,0.6574632052442645,0.03927011261810992,1.1439461120617977
perovskite_o_p_band,0.8321941889537865,0.0541829811064755,0.7887252416294606,0.0381070892198551,1.0551129151572753
qm9_r2,0.17886045053628696,0.007989260074396945,0.21709191253384996,0.01573445097933321,0.8238927394791744
qm9_lumo,0.26320217738222956,0.03251982277866635,0.25337258105626925,0.01956926232627205,1.0387950278004918
lipo,0.5535009000172314,0.025041099545598265,0.5312690626134822,0.021379948503180056,1.0418466629590357
muller_brown,0.21019966854269664,0.041440747054787494,0.010172283153050705,0.012692087839757935,20.663961608231187
hplc,0.2715147503610044,0.01713879465338981,0.22589295470295748,0.020288155547553494,1.201962012131092
elastic,0.8936176537527046,0.0468008658828578,0.8323947707656156,0.019632556668404456,1.0735502974517461
qm9_u298,0.14075180294098305,0.15080498132139172,0.035117006690843,0.014506116843548777,4.008080876029934
polymer_density,0.2877080536249463,0.011021836579143397,0.322258279814271,0.00855677295333217,0.8927871575270703
qm9_mu,0.5641913153953416,0.03501088790441879,0.5499942496487928,0.019758095349680246,1.0258131166927917
sublimation,0.318180540902692,0.007300396945306055,0.28365837743714883,0.008007653182733995,1.1217033100783083
semiconductor,0.6367838012791123,0.04365169058584656,0.6209025357711164,0.035916101654262775,1.0255777108210267
exfoliation,0.5861917239041282,0.0502292248371951,0.5251233570461923,0.04862433232415373,1.1162933738111445
