,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,target
0,0.9542369842529296,0.6665129661560059,1.3892990350723269,-0.586757481098175,0.5787410736083984,0.6251862645149231,1.301300048828125,-1.3796132802963257,27.866255774200003
1,-0.8382450342178345,0.5544535517692566,0.5077875852584839,-1.1044697761535645,-1.0105738639831543,1.872011661529541,3.539018154144287,-0.1340058147907257,53.294361005400006
2,0.2400197982788086,0.8737306594848633,0.1818483471870422,2.204097032546997,1.4976617097854614,-2.1456706523895264,0.8422482013702393,1.4778194427490234,5.025743534
3,1.0782418251037598,-0.6494759917259216,0.6282587051391602,2.6437437534332275,-0.1745985150337219,-1.0447651147842407,0.899909496307373,0.9924790859222412,6.499083872000001
4,1.2543354034423828,0.302254170179367,-1.2468684911727903,2.4988417625427246,0.0256204791367054,0.6632199287414551,0.8477932810783386,0.0824324190616607,6.599316663332666
5,1.1866978406906128,0.8770438432693481,-0.6800270676612854,3.093015670776367,0.6986219882965088,0.2992600202560425,0.0831476747989654,0.6993650197982788,6.602467156000002
6,-0.3912752270698547,-0.8392093181610107,0.7240254878997803,-0.1609239131212234,-2.2423551082611084,-0.1890874803066253,0.5907920598983765,-0.6434212327003479,29.677781134
7,-1.4070713520050049,0.4881113767623901,-1.7970378398895264,1.442192316055298,-0.8349860906600952,1.2286747694015503,-0.5281163454055786,1.9021774530410769,44.9250460418
8,-0.8967767953872681,0.5919272303581238,0.2387256622314453,-0.4953863322734833,-0.7658710479736328,1.834606647491455,-1.9247106313705444,0.4541501104831695,51.195518288
9,-0.1783110499382019,0.082148402929306,2.723602056503296,0.7192028164863586,-0.162571907043457,-1.271549940109253,0.1387490332126617,-1.3788037300109863,6.280108354
10,-2.510082483291626,-0.7722074389457703,-0.6436555981636047,0.5053530931472778,-1.004360914230347,-0.1873912811279297,-1.157065510749817,0.6787455081939697,39.4611003736
11,1.8045912981033323,-0.3173017501831054,0.9681701064109802,1.4574649333953855,-0.8820748925209045,-1.516468524932861,-1.7889121770858765,1.5948387384414673,6.43575092
12,1.3884036540985107,-1.1168550252914429,0.1427580118179321,0.5552749037742615,-1.4779707193374634,-1.354519605636597,1.41858172416687,1.389068603515625,6.40671323
13,-0.5362321734428406,1.2551349401474,-0.1424150913953781,-1.7064604759216309,0.2494347691535949,1.0475504398345947,-0.0155365578830242,1.433774709701538,50.5488382266
14,1.2792143821716309,0.9602647423744202,1.0613257884979248,-0.9077526330947876,1.2848408222198486,-2.724350929260254,-0.4682718813419342,0.8809961080551147,5.854866207241448
15,-2.295844554901123,-1.6590259075164795,0.4048179388046264,0.1729912161827087,-1.277872085571289,0.0198440589010715,0.333612322807312,-1.0476701259613037,36.31161715
16,0.3203468918800354,2.4637582302093506,1.647712230682373,1.815272331237793,1.2643722295761108,-0.8812078833580017,0.2019563019275665,-0.8520596027374268,6.199817864
17,0.1743024289608001,0.8776055574417114,-1.0422240495681765,-2.1321861743927,0.5655422806739807,1.4854741096496582,0.5126397013664246,0.4260549247264862,46.9923235104
18,0.4983682632446289,0.7066993713378906,0.6100751757621765,-0.1424655169248581,-1.6778748035430908,-0.1337552517652511,0.7164310812950134,2.3926806449890137,33.688343777200004
19,1.9292261600494385,-0.4097440838813782,0.4466584324836731,-1.4235409498214722,0.1116934120655059,-1.711270451545715,1.3447707891464231,-0.1982001662254333,6.008076818
20,-1.416537165641785,1.5912740230560305,-0.2627523243427276,1.531135320663452,1.2302076816558838,-1.2490582466125488,-0.7906411290168762,-1.1744585037231443,5.202486425285056
21,-0.744044840335846,-0.8939429521560669,-0.3883715569972992,-2.0526413917541504,0.2556659579277038,0.1510378122329712,-0.3414867222309112,0.5622866749763489,39.7596451414
22,0.2150192707777023,2.553929328918457,1.3010077476501465,0.9589200615882874,1.6717774868011477,-1.9062598943710327,0.9790223836898804,-0.4268730282783508,6.05164204
23,-1.493493676185608,-0.1262166649103164,-0.4070584177970886,-0.5723336338996887,-0.8963288068771362,1.3303316831588743,-0.1054672971367836,0.7641587853431702,50.259035268
24,1.4187859296798706,-0.8741979598999023,-0.3307008147239685,2.741795539855957,-0.9596931338310242,-0.1717812269926071,-0.8061579465866089,1.1750234365463257,6.552408359999999
25,-2.271064758300781,0.2118762880563736,-0.2437138557434082,-1.138025403022766,-0.1746289879083633,1.5161840915679932,-0.8265092372894287,-0.8148019909858704,53.0909118378
26,0.2654853165149688,-2.564762830734253,-0.6567822694778442,0.5118776559829712,-0.3091040253639221,-1.471327304840088,-0.7586457133293152,1.249100923538208,6.358516548
27,-0.705558180809021,-0.2645877301692962,-1.3627837896347046,0.5960537195205688,-1.067110300064087,2.0692639350891118,-0.2701393365859985,0.7816013693809509,46.0801886706
28,0.7424382567405701,-1.744524002075195,-0.5953543782234192,0.585208535194397,-0.3268401324748993,-1.4816797971725464,0.1488397717475891,1.551473617553711,6.360123774
29,-1.7483237981796265,0.376144140958786,0.0762395188212394,-1.3054957389831543,-0.5951533317565918,1.2695845365524292,0.9998926520347596,0.0584537535905838,50.1215076608
30,1.4570657014846802,1.2698720693588257,1.723247528076172,1.1288697719573977,1.426566481590271,-2.243025779724121,1.0370194911956787,-0.3316724002361297,6.108823716743349
31,-0.6530941724777222,0.4593070447444916,-1.2423763275146484,0.4297768473625183,2.029515504837036,-2.070863723754883,-0.3805158734321594,0.7299411296844482,4.978890428000001
