,sample_loop,additional_volume,tubing_volume,sample_flow,push_speed,wait_time,target
0,0.0314294846935684,0.0489265835794381,0.763362070496952,2.134195319603561,112.85912157757863,3.686424548367095,174.69128
1,0.0347108834467367,0.03433334575315,0.1509553978173723,0.854771593208975,81.11984931096876,4.458429750230495,0.0
2,0.0070597912797435,0.0436532311096244,0.4187240834835242,1.0691874214267871,122.46562425701023,7.640524234889544,797.89526
3,0.0678814364805894,0.0217691679159373,0.3589612093515818,1.581886614397943,136.41843007578512,3.025549460597392,1913.48633
4,0.0479730639698988,0.0582815900080207,0.7316739231290792,0.5637241274408429,117.20230397038014,0.681176233133011,0.0
5,0.0457455039055318,0.0267115422476241,0.1703009689141145,1.2719136462879057,95.32378211684762,3.9336021192009567,0.0
6,0.0062269371152179,0.0384824347477694,0.3726220084658553,2.2204683394119016,108.9231129092972,5.47458506399427,748.99115
7,0.0755966351344959,0.0068729907536373,0.7787674966830852,0.6944774445169353,139.9427646775877,6.673611637385796,58.6125
8,0.0792740701839375,0.0205655902343148,0.7014114107375873,0.9161317192951892,95.82255626205637,9.0535899881272,133.44243
9,0.0010464356045518,0.04667783464544,0.6375612016469608,1.4885292604244178,120.00475374006376,8.474492706373745,26.615
10,0.0042391111947085,0.0156272801768608,0.5179979456414313,2.3549799396348687,118.62224514459513,6.248249103392357,0.0
11,0.0742351158711517,0.0455106336612587,0.4633980430983236,1.5877874410182036,148.75757256213433,4.770313550236855,1207.44324
12,0.0285211716621036,0.0494116162568778,0.4339709130464725,1.89933755648847,104.60375516970794,4.690381068747726,1400.11072
13,0.0745490496633819,0.0549085453102458,0.8826631965824515,0.8516891023622846,136.69583211976553,5.380672338544755,30.53995
14,0.0480427095748688,0.0088017103980006,0.5955357303767462,1.593338756644628,141.24760030219247,2.6758100866672843,394.86948
15,0.0118481784367997,0.014589161112546,0.2011895438242706,2.0385830971975425,83.77048261944306,4.313095672686442,0.0
16,0.0537591517210572,0.0537306356705688,0.1181684109519858,2.078221717671827,140.00356931485962,9.5704563000052,0.0
17,0.0054227276825224,0.0208445047702583,0.1369080890859364,1.139306849763108,122.69932881154074,3.412197769915145,0.0
18,0.0142228547731004,0.0305345380597965,0.1394994060886764,1.3419609962028438,109.36109698843627,9.788750297614676,0.0
19,0.0002507491195241,0.0437584530675146,0.8694695789636849,1.485895274923091,126.78262462615372,6.200235490024232,0.0
20,0.0155418810871157,0.0163191088244431,0.4480773683545139,0.9233232111434267,94.20119505257958,2.178288138749038,782.54785
21,0.078277998858962,0.0476916834202885,0.7757192488187941,1.3805883722185412,147.21907939496413,0.6062796229122662,111.89059
22,0.0087457459936125,0.0354795296497117,0.4287322959252293,0.9961852495292034,144.41416068167436,9.682941081526804,856.31525
23,0.0781534564261073,0.0204455350227733,0.5513340302180497,2.299189547345635,98.72632174343308,9.211465419952235,474.76273
24,0.045402931465844,0.051207336557055,0.4530496808385597,1.6028867687438972,142.53908195885887,4.950255745613871,1437.46814
25,0.0499868081785975,0.0385439600063066,0.1653553004540331,0.8074894083847088,144.57269845063863,8.822271934349436,0.0
26,0.0022497163469533,0.0232561596930392,0.6003909662015333,2.230747556993683,118.3231699928074,9.867392871764846,0.0
27,0.0108329690604283,0.058423626908995,0.8873098507219649,1.99140243149741,122.0836098238208,3.007951960862452,34.79492
28,0.0346949161554185,0.0009560108621348,0.1155355725179956,2.376454316030657,83.54549417685948,1.5062034414471188,0.0
29,0.0513403648274841,0.0265339763565683,0.6989485654240799,2.4345602123064163,99.0424693975761,1.7534111294947394,203.92445
30,0.0540241306732866,0.0474165227719216,0.2809285950416383,1.9136394976122388,116.96117055056357,7.461516535815406,2360.53809
31,0.0056512328535442,0.0530946705175384,0.8906162207597551,2.2129859149101945,131.31337229120967,0.721606293884802,18.0182
32,0.0475880649911827,0.0546977101966052,0.4887201131604461,2.1448635968790453,94.99043490675996,9.359191383472009,670.28088
33,0.0615890602298581,0.039024338945566,0.8029462916772138,2.367758006857165,99.29622403761374,4.467108655102132,96.36653
34,0.0743584535613631,0.0300014641323456,0.761134763610729,2.106868961493323,131.83695500175168,6.681319589115034,60.98949
